2, Цифровi сигнали (лекц),доц. Слободзян Д.П.,407, NULL, NULL, NULL, Середа, ФеM-21
3, Бiомед.iнж.та шт.iн. (лекц),проф. Бордун О.М.,2, NULL, NULL, NULL, Середа, ФеM-21
4, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеM-21
5, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеM-21
6, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеM-21
7, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеM-21
1, САПР електр.систем (лаб),доц. Кухарський I.Й.,5,Мiкропроцес.технiка (лаб),доц. Рабик В.Г.,1,Четвер, ФеM-21
2, Мiкропроцес.технiка (лаб),доц. Рабик В.Г.,1,САПР електр.систем (лаб),доц. Кухарський I.Й.,5,Четвер, ФеM-21
3, Iноземна мова (пр),доц. Бiлинська Х.В.,413, NULL, NULL, NULL, Четвер, ФеM-21
4, Цифровi сигнали (лаб),доц. Слободзян Д.П.,7, NULL, NULL, NULL, Четвер, ФеM-21
5, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеM-21
6, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеM-21
7, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеM-21
1, САПР електр.систем (лекц),доц. Кухарський I.Й.,2, NULL, NULL, NULL, Пятниця, ФеM-21
2, Мiкропроцес.технiка (лекц),доц. Рабик В.Г.,407, NULL, NULL, NULL, Пятниця, ФеM-21
3, ДВВС (лекц),NULL, NULL, NULL, NULL, NULL, Пятниця, ФеM-21
1, Iноземна мова (пр),доц. Кушпiт У.В.,129а, NULL, NULL, NULL, Понедiлок, ФеM-22
2, САПР електр.систем (лаб),доц. Кухарський I.Й.,5,Мiкропроцес.технiка (лаб),доц. Рабик В.Г.,1,Понедiлок, ФеM-22
3, Цифровi сигнали (лаб),доц. Слободзян Д.П.,4, NULL, NULL, NULL, Понедiлок, ФеM-22
4, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеM-22
5, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеM-22
6, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеM-22
1, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеM-22
2, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеM-22
3, ДВВС (лекц),NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеM-22
4, ДВВС (лекц),NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеM-22
5, САПР електр.систем (лаб),доц. Кухарський I.Й.,5, NULL, NULL, NULL, Вiвторок, ФеM-22
6, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеM-22
7, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеM-22
1, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеM-22
2, Цифровi сигнали (лекц),доц. Слободзян Д.П.,407, NULL, NULL, NULL, Середа, ФеM-22
3, Бiомед.iнж.та шт.iн. (лекц),проф. Бордун О.М.,2, NULL, NULL, NULL, Середа, ФеM-22
4, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеM-22
5, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеM-22
6, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеM-22
7, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеM-22
1, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеM-22
2, Бiомед.iнж.та шт.iн. (лаб),ас. Медвiдь I.I.,408,Цифровi сигнали (лаб),доц. Слободзян Д.П.,10,Четвер, ФеM-22
3, Iноземна мова (пр),доц. Кушпiт У.В.,129, NULL, NULL, NULL, Четвер, ФеM-22
4, Мiкропроцес.технiка (лаб),доц. Рабик В.Г.,1,Бiомед.iнж.та шт.iн. (лаб),ас. Медвiдь I.I.,408,Четвер, ФеM-22
5, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеM-22
6, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеM-22
7, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеM-22
1, САПР електр.систем (лекц),доц. Кухарський I.Й.,2, NULL, NULL, NULL, Пятниця, ФеM-22
2, Мiкропроцес.технiка (лекц),доц. Рабик В.Г.,407, NULL, NULL, NULL, Пятниця, ФеM-22
3, ДВВС (лекц),NULL, NULL, NULL, NULL, NULL, Пятниця, ФеM-22
1, Арх.обч.сис.та к.сх. (лаб),проф. Коман Б.П.,8,Мат.мет.досл.опер. (лаб),ас. Мостова М.Р.,3,Понедiлок, ФеI-21
2, Iноземна мова (пр),доц. Шандра Н.А.,407, NULL, NULL, NULL, Понедiлок, ФеI-21
3, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-21
4, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-21
5, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-21
6, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-21
1, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-21
2, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-21
3, ДВВС (лекц),/ . -, NULL, NULL, NULL, Вiвторок, ФеI-21
4, ДВВС (лекц),/ . -, NULL, NULL, NULL, Вiвторок, ФеI-21
5, Обч.геом.i комп.граф (лаб),доц. Стахiра Р.Й.,3,Орг.баз дан.та знань (лаб),ас. Парубочий В.О.,11,Вiвторок, ФеI-21
6, Мат.мет.досл.опер. (лаб),ас. Мостова М.Р.,313,Арх.обч.сис.та к.сх. (лаб),проф. Коман Б.П.,8,Вiвторок, ФеI-21
7, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-21
1, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-21
2, Арх.обч.сис.та к.сх. (лекц),проф. Коман Б.П.,1, NULL, NULL, NULL, Середа, ФеI-21
3, Орг.баз дан.та знань (лекц),ас. Парубочий В.О.,1, NULL, NULL, NULL, Середа, ФеI-21
4, Обч.геом.i комп.граф (лекц),доц. Демкiв Л.С.,1, NULL, NULL, NULL, Середа, ФеI-21
5, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-21
6, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-21
7, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-21
1, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-21
2, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-21
3, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-21
4, Iноземна мова (пр),доц. Шандра Н.А.,407, NULL, NULL, NULL, Четвер, ФеI-21
5, Орг.баз дан.та знань (лаб),ас. Парубочий В.О.,9,Обч.геом.i комп.граф (лаб),доц. Демкiв Л.С.,8,Четвер, ФеI-21
6, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-21
7, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-21
1, NULL, NULL, NULL, NULL, NULL, NULL, Пятниця, ФеI-21
2, Мат.мет.досл.опер. (лекц),доц. Паночко Г.I.,2, NULL, NULL, NULL, Пятниця, ФеI-21
3, ДВВС (лекц),/ . -, NULL, NULL, NULL, Пятниця, ФеI-21
1, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-22
2, Iноземна мова (пр),доц. Сологуб Л.В.,406, NULL, NULL, NULL, Понедiлок, ФеI-22
3, Орг.баз дан.та знань (лаб),ас. Парубочий В.О.,1,Мат.мет.досл.опер. (лаб),ас. Мостова М.Р.,6,Понедiлок, ФеI-22
4, Арх.обч.сис.та к.сх. (лаб),проф. Коман Б.П.,8, NULL, NULL, NULL, Понедiлок, ФеI-22
5, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-22
6, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-22
1, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-22
2, Арх.обч.сис.та к.сх. (лаб),проф. Коман Б.П.,11, NULL, NULL, NULL, Вiвторок, ФеI-22
3, ДВВС (лекц),/ . -, NULL, NULL, NULL, Вiвторок, ФеI-22
4, ДВВС (лекц),/ . -, NULL, NULL, NULL, Вiвторок, ФеI-22
5, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-22
6, Орг.баз дан.та знань (лаб),ас. Мисюк I.В.,12, NULL, NULL, NULL, Вiвторок, ФеI-22
7, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-22
1, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-22
2, Арх.обч.сис.та к.сх. (лекц),проф. Коман Б.П.,1, NULL, NULL, NULL, Середа, ФеI-22
3, Орг.баз дан.та знань (лекц),ас. Парубочий В.О.,1, NULL, NULL, NULL, Середа, ФеI-22
4, Обч.геом.i комп.граф (лекц),доц. Демкiв Л.С.,1, NULL, NULL, NULL, Середа, ФеI-22
5, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-22
6, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-22
7, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-22
1, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-22
2, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-22
3, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-22
4, Iноземна мова (пр),доц. Сологуб Л.В.,406, NULL, NULL, NULL, Четвер, ФеI-22
5, Мат.мет.досл.опер. (лаб),ас. Мостова М.Р.,2,Обч.геом.i комп.граф (лаб),доц. Стахiра Р.Й.,5,Четвер, ФеI-22
6, Обч.геом.i комп.граф (лаб),доц. Стахiра Р.Й.,8, NULL, NULL, NULL, Четвер, ФеI-22
7, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-22
1, NULL, NULL, NULL, NULL, NULL, NULL, Пятниця, ФеI-22
2, Мат.мет.досл.опер. (лекц),доц. Паночко Г.I.,2, NULL, NULL, NULL, Пятниця, ФеI-22
3, ДВВС (лекц),/ . -, NULL, NULL, NULL, Пятниця, ФеI-22
1, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-23
2, Iноземна мова (пр),ас. Шумська О.А.,129а, NULL, NULL, NULL, Понедiлок, ФеI-23
3, Арх.обч.сис.та к.сх. (лаб),проф. Коман Б.П.,8,Обч.геом.i комп.граф (лаб),доц. Стахiра Р.Й.,11,Понедiлок, ФеI-23
4, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-23
5, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-23
6, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-23
1, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-23
2, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-23
3, ДВВС (лекц),/ . -, NULL, NULL, NULL, Вiвторок, ФеI-23
4, ДВВС (лекц),/ . -, NULL, NULL, NULL, Вiвторок, ФеI-23
5, Орг.баз дан.та знань (лаб),ас. Мисюк I.В.,12,Арх.обч.сис.та к.сх. (лаб),проф. Коман Б.П.,8,Вiвторок, ФеI-23
6, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-23
7, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-23
1, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-23
2, Арх.обч.сис.та к.сх. (лекц),проф. Коман Б.П.,1, NULL, NULL, NULL, Середа, ФеI-23
3, Орг.баз дан.та знань (лекц),ас. Парубочий В.О.,1, NULL, NULL, NULL, Середа, ФеI-23
4, Обч.геом.i комп.граф (лекц),доц. Демкiв Л.С.,1, NULL, NULL, NULL, Середа, ФеI-23
5, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-23
6, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-23
7, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-23
1, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-23
2, Мат.мет.досл.опер. (лаб),ас. Мостова М.Р.,7,Мат.мет.досл.опер. (лаб),доц. Паночко Г.I.,2,Четвер, ФеI-23
3, Обч.геом.i комп.граф (лаб),доц. Стахiра Р.Й.,5,Орг.баз дан.та знань (лаб),ас. Мисюк I.В.,9,Четвер, ФеI-23
4, Iноземна мова (пр),ас. Шумська О.А.,5,Iноземна мова (пр),доц. Кушпiт У.В.,122,Четвер, ФеI-23
5, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-23
6, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-23
7, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-23
1, NULL, NULL, NULL, NULL, NULL, NULL, Пятниця, ФеI-23
2, Мат.мет.досл.опер. (лекц),доц. Паночко Г.I.,2, NULL, NULL, NULL, Пятниця, ФеI-23
3, ДВВС (лекц),/ . -, NULL, NULL, NULL, Пятниця, ФеI-23
1, Арх.обч.сис.та к.сх. (лаб),ас. Кушнiр В.В.,9,Орг.баз дан.та знань (лаб),ас. Каськун О.Д.,11,Понедiлок, ФеI-24
2, Iноземна мова (пр),доц. Бiлинська Х.В.,123,Iноземна мова (пр),ас. Брона О.А.,405,Понедiлок, ФеI-24
3, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-24
4, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-24
5, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-24
6, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеI-24
1, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-24
2, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-24
3, ДВВС (лекц),/ . -, NULL, NULL, NULL, Вiвторок, ФеI-24
4, ДВВС (лекц),/ . -, NULL, NULL, NULL, Вiвторок, ФеI-24
5, Обч.геом.i комп.граф (лаб),ас. Кулик П.Р.,4,Мат.мет.досл.опер. (лаб),доц. Паночко Г.I.,2,Вiвторок, ФеI-24
6, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-24
7, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеI-24
1, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-24
2, Арх.обч.сис.та к.сх. (лекц),проф. Коман Б.П.,1, NULL, NULL, NULL, Середа, ФеI-24
3, Орг.баз дан.та знань (лекц),ас. Парубочий В.О.,1, NULL, NULL, NULL, Середа, ФеI-24
4, Обч.геом.i комп.граф (лекц),доц. Демкiв Л.С.,1, NULL, NULL, NULL, Середа, ФеI-24
5, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-24
6, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-24
7, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеI-24
1, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-24
2, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-24
3, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-24
4, Iноземна мова (пр),доц. Бiлинська Х.В.,123,Iноземна мова (пр),ас. Брона О.А.,405,Четвер, ФеI-24
5, Мат.мет.досл.опер. (лаб),доц. Паночко Г.I.,3,Арх.обч.сис.та к.сх. (лаб),ас. Кушнiр В.В.,11,Четвер, ФеI-24
6, Орг.баз дан.та знань (лаб),ас. Мисюк I.В.,3, NULL, NULL, NULL, Четвер, ФеI-24
7, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеI-24
1, NULL, NULL, NULL, NULL, NULL, NULL, Пятниця, ФеI-24
2, Мат.мет.досл.опер. (лекц),доц. Паночко Г.I.,2, NULL, NULL, NULL, Пятниця, ФеI-24
3, ДВВС (лекц),/ . -, NULL, NULL, NULL, Пятниця, ФеI-24
1, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеC-31
2, Сенс.та вик.механiз. (пр),доц. Оленич I.Б.,3,Професiйний Python (пр),проф. Свелеба С.А.,213,Понедiлок, ФеC-31
3, ДВВС (лекц),NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеC-31
4, ДВВС (лекц),NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеC-31
5, Комп.ел.та цифр.сх. (лекц),доц. Рабик В.Г.,129, NULL, NULL, NULL, Понедiлок, ФеC-31
6, Мобiльна розробка (лекц),доц. Кушнiр. О.О.,312, NULL, NULL, NULL, Понедiлок, ФеC-31
1, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеC-31
2, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеC-31
3, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеC-31
4, Теорiя авт.керування (лаб),доц. Соколовський Б.С.,10,Мобiльна розробка (лаб),ас. Бавдис М.I.,313,Вiвторок, ФеC-31
5, Мобiльна розробка (лаб),доц. Кушнiр. О.О.,313,Комп.ел.та цифр.сх. (лаб),доц. Рабик В.Г.,1,Вiвторок, ФеC-31
6, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеC-31
7, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеC-31
1, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеC-31
2, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеC-31
3, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеC-31
4, Техн.захисту iнформ. (лаб),ас. Футей О.В.,10, NULL, NULL, NULL, Середа, ФеC-31
5, Сенс.та вик.механiз. (лаб),ас. Сiнькевич О.О.,10,Професiйний Python (лаб),проф. Свелеба С.А.,7,Середа, ФеC-31
6, Комп.ел.та цифр.сх. (лаб),доц. Рабик В.Г.,1, NULL, NULL, NULL, Середа, ФеC-31
7, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеC-31
1, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеC-31
2, Техн.захисту iнформ. (лекц),проф. Монастирський Л.С.,2, NULL, NULL, NULL, Четвер, ФеC-31
3, ДВВС (лекц),NULL, NULL, NULL, NULL, NULL, Четвер, ФеC-31
4, ДВВС (лекц),NULL, NULL, NULL, NULL, NULL, Четвер, ФеC-31
5, Теорiя авт.керування (лекц),доц. Соколовський Б.С.,130, NULL, NULL, NULL, Четвер, ФеC-31
6, Сучас.парад.програм. (лекц),доц. Паночко Г.I.,130, NULL, NULL, NULL, Четвер, ФеC-31
7, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеC-31
1, NULL, NULL, NULL, NULL, NULL, NULL, Пятниця, ФеC-31
2, NULL, NULL, NULL, NULL, NULL, NULL, Пятниця, ФеC-31
3, Техн.захисту iнформ. (лаб),проф. Монастирський Л.С.,10,Сучас.парад.програм. (лаб),доц. Паночко Г.I.,3,Пятниця, ФеC-31
1, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеП-31
2, Якiсть та тестув.ПЗ (лекц),доц. Любунь З.М.,312, NULL, NULL, NULL, Понедiлок, ФеП-31
3, ДВВС (лекц),/ . -, NULL, NULL, NULL, Понедiлок, ФеП-31
4, ДВВС (лекц),/ . -, NULL, NULL, NULL, Понедiлок, ФеП-31
5, Ан.реф.к.,мод.пр.ПЗ (лекц),ас. Гура В.Т.,4, NULL, NULL, NULL, Понедiлок, ФеП-31
6, Зас. роб.з вел.дан. (лекц),проф. Демкiв Т.М.,4, NULL, NULL, NULL, Понедiлок, ФеП-31
1, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеП-31
2, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеП-31
3, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеП-31
4, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеП-31
5, Ан.реф.к.,мод.пр.ПЗ (лаб),ас. Гура В.Т.,10, NULL, NULL, NULL, Вiвторок, ФеП-31
6, Архiт.прогр.забезп. (лаб),доц. Оленич I.Б.,10,Зас. роб.з вел.дан. (лаб),проф. Демкiв Т.М.,4,Вiвторок, ФеП-31
7, Архiт.прогр.забезп. (лаб),ас. Сiнькевич О.О.,10, NULL, NULL, NULL, Вiвторок, ФеП-31
1, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеП-31
2, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеП-31
3, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеП-31
4, Мiкроконтр. (GL ESK) (лаб),доц. Бойко Я.В.,8, NULL, NULL, NULL, Середа, ФеП-31
5, Зас. роб.з вел.дан. (лаб),проф. Демкiв Т.М.,9,Засоби машин.навчан. (лаб),ас. Рибак А.В.,3,Середа, ФеП-31
6, Якiсть та тестув.ПЗ (лаб),доц. Любунь З.М.,6, NULL, NULL, NULL, Середа, ФеП-31
7, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеП-31
1, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеП-31
2, Архiт.прогр.забезп. (лекц),доц. Оленич I.Б.,130, NULL, NULL, NULL, Четвер, ФеП-31
3, ДВВС (лекц),/ . -, NULL, NULL, NULL, Четвер, ФеП-31
4, ДВВС (лекц),/ . -, NULL, NULL, NULL, Четвер, ФеП-31
5, Цифр.та аналог.елек. (пр),проф. Рендзiняк С.Й.,407,Засоби машин.навчан. (пр),ас. Рибак А.В.,406,Четвер, ФеП-31
6, Мiкроконтр. (GL ESK) (пр),доц. Бойко Я.В.,3,Цифр.обр.зображень (пр),проф. Половинко I.I.,213,Четвер, ФеП-31
7, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеП-31
1, NULL, NULL, NULL, NULL, NULL, NULL, Пятниця, ФеП-31
2, Цифр.та аналог.елек. (лаб),проф. Рендзiняк С.Й.,12,Цифр.обр.зображень (лаб),проф. Половинко I.I.,7,Пятниця, ФеП-31
3, Якiсть та тестув.ПЗ (лаб),доц. Любунь З.М.,6,Ан.реф.к.,мод.пр.ПЗ (лаб),ас. Гура В.Т.,9,Пятниця, ФеП-31
1, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеM-31
2, Н/п електронiка (лекц),проф. Галiй П.В.,130, NULL, NULL, NULL, Понедiлок, ФеM-31
3, ДВВС (лекц),// .. -, NULL, NULL, NULL, Понедiлок, ФеM-31
4, ДВВС (лекц),// .. -, NULL, NULL, NULL, Понедiлок, ФеM-31
5, Техн.фiз.експер. (лекц),ас. Бучковська М.Д.,3, NULL, NULL, NULL, Понедiлок, ФеM-31
6, Мережi та протоколи (лекц),доц. Пенюх Б.Р.,3, NULL, NULL, NULL, Понедiлок, ФеM-31
1, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеM-31
2, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеM-31
3, Автоматиз.експер. (лаб),ас. Кушлик М.О.,412, NULL, NULL, NULL, Вiвторок, ФеM-31
4, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеM-31
5, Мережi та протоколи (лаб),доц. Пенюх Б.Р.,106, NULL, NULL, NULL, Вiвторок, ФеM-31
6, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеM-31
7, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеM-31
1, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеM-31
2, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеM-31
3, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеM-31
4, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеM-31
5, Н/п електронiка (лаб),ас. Каюн I.В.,115,Силова електронiка (лаб),доц. Бiгун Р.I.,416,Середа, ФеM-31
6, Мережi та протоколи (лаб),доц. Пенюх Б.Р.,106, NULL, NULL, NULL, Середа, ФеM-31
7, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеM-31
1, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеM-31
2, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеM-31
3, ДВВС (лекц),// .. -, NULL, NULL, NULL, Четвер, ФеM-31
4, ДВВС (лекц),// .. -, NULL, NULL, NULL, Четвер, ФеM-31
5, Автоматиз.експер. (лекц),ас. Кушлик М.О.,122, NULL, NULL, NULL, Четвер, ФеM-31
6, Силова електронiка (лекц),доц. Бiгун Р.I.,4, NULL, NULL, NULL, Четвер, ФеM-31
7, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеM-31
1, NULL, NULL, NULL, NULL, NULL, NULL, Пятниця, ФеM-31
2, Силова електронiка (лаб),доц. Бiгун Р.I.,416,Н/п електронiка (лаб),ас. Каюн I.В.,115,Пятниця, ФеM-31
3, Автоматиз.експер. (лаб),ас. Кушлик М.О.,412, NULL, NULL, NULL, Пятниця, ФеM-31
1, NULL, NULL, NULL, NULL, NULL, NULL, Понедiлок, ФеM-32
2, Н/п електронiка (лекц),проф. Галiй П.В.,130, NULL, NULL, NULL, Понедiлок, ФеM-32
3, ДВВС (лекц),// .. -, NULL, NULL, NULL, Понедiлок, ФеM-32
4, ДВВС (лекц),// .. -, NULL, NULL, NULL, Понедiлок, ФеM-32
5, Техн.фiз.експер. (лекц),ас. Бучковська М.Д.,3, NULL, NULL, NULL, Понедiлок, ФеM-32
6, Мережi та протоколи (лекц),доц. Пенюх Б.Р.,3, NULL, NULL, NULL, Понедiлок, ФеM-32
1, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеM-32
2, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеM-32
3, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеM-32
4, Н/п електронiка (лаб),проф. Галiй П.В.,115,Мережi та протоколи (лаб),доц. Пенюх Б.Р.,106,Вiвторок, ФеM-32
5, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеM-32
6, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеM-32
7, NULL, NULL, NULL, NULL, NULL, NULL, Вiвторок, ФеM-32
1, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеM-32
2, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеM-32
3, Автоматиз.експер. (лаб),ас. Кушлик М.О.,412,Н/п електронiка (лаб),проф. Галiй П.В.,115,Середа, ФеM-32
4, Мережi та протоколи (лаб),доц. Пенюх Б.Р.,106, NULL, NULL, NULL, Середа, ФеM-32
5, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеM-32
6, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеM-32
7, NULL, NULL, NULL, NULL, NULL, NULL, Середа, ФеM-32
1, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеM-32
2, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеM-32
3, ДВВС (лекц),// .. -, NULL, NULL, NULL, Четвер, ФеM-32
4, ДВВС (лекц),// .. -, NULL, NULL, NULL, Четвер, ФеM-32
5, Автоматиз.експер. (лекц),ас. Кушлик М.О.,122, NULL, NULL, NULL, Четвер, ФеM-32
6, Фотонiка (лекц),доц. Шпотюк Я.О.,413, NULL, NULL, NULL, Четвер, ФеM-32
7, NULL, NULL, NULL, NULL, NULL, NULL, Четвер, ФеM-32
1, NULL, NULL, NULL, NULL, NULL, NULL, Пятниця, ФеM-32
2, Фотонiка (лаб),доц. Шпотюк Я.О.,423,Автоматиз.експер. (лаб),ас. Кушлик М.О.,412,Пятниця, ФеM-32
